Concept,Taxonomy,Value,Filing Date,End Date,Unit,Fiscal Period,Form Type,Accession Number
FiniteLivedIntangibleAssetsGross,us-gaap,3887000000,2010-07-30,2010-06-30,USD,FY,10-K,0001193125-10-171791
FiniteLivedIntangibleAssetsGross,us-gaap,3887000000,2010-10-28,2010-06-30,USD,Q1,10-Q,0001193125-10-239825
FiniteLivedIntangibleAssetsGross,us-gaap,3887000000,2011-01-27,2010-06-30,USD,Q2,10-Q,0001193125-11-015947
FiniteLivedIntangibleAssetsGross,us-gaap,3887000000,2011-04-28,2010-06-30,USD,Q3,10-Q,0001193125-11-115186
FiniteLivedIntangibleAssetsGross,us-gaap,3887000000,2011-07-28,2010-06-30,USD,FY,10-K,0001193125-11-200680
FiniteLivedIntangibleAssetsGross,us-gaap,3852000000,2010-10-28,2010-09-30,USD,Q1,10-Q,0001193125-10-239825
FiniteLivedIntangibleAssetsGross,us-gaap,3893000000,2011-01-27,2010-12-31,USD,Q2,10-Q,0001193125-11-015947
FiniteLivedIntangibleAssetsGross,us-gaap,3900000000,2011-04-28,2011-03-31,USD,Q3,10-Q,0001193125-11-115186
FiniteLivedIntangibleAssetsGross,us-gaap,3863000000,2011-07-28,2011-06-30,USD,FY,10-K,0001193125-11-200680
FiniteLivedIntangibleAssetsGross,us-gaap,3863000000,2011-10-20,2011-06-30,USD,Q1,10-Q,0001193125-11-276022
FiniteLivedIntangibleAssetsGross,us-gaap,3863000000,2012-01-27,2011-06-30,USD,Q2,10-Q/A,0001193125-12-026864
FiniteLivedIntangibleAssetsGross,us-gaap,3863000000,2012-04-19,2011-06-30,USD,Q3,10-Q,0001193125-12-170665
FiniteLivedIntangibleAssetsGross,us-gaap,3863000000,2012-07-26,2011-06-30,USD,FY,10-K,0001193125-12-316848
FiniteLivedIntangibleAssetsGross,us-gaap,4246000000,2011-10-20,2011-09-30,USD,Q1,10-Q,0001193125-11-276022
FiniteLivedIntangibleAssetsGross,us-gaap,5956000000,2012-01-27,2011-12-31,USD,Q2,10-Q/A,0001193125-12-026864
FiniteLivedIntangibleAssetsGross,us-gaap,6188000000,2012-04-19,2012-03-31,USD,Q3,10-Q,0001193125-12-170665
FiniteLivedIntangibleAssetsGross,us-gaap,6107000000,2012-07-26,2012-06-30,USD,FY,10-K,0001193125-12-316848
FiniteLivedIntangibleAssetsGross,us-gaap,6107000000,2012-10-18,2012-06-30,USD,Q1,10-Q,0001193125-12-427209
FiniteLivedIntangibleAssetsGross,us-gaap,6107000000,2013-01-24,2012-06-30,USD,Q2,10-Q,0001193125-13-022207
FiniteLivedIntangibleAssetsGross,us-gaap,6107000000,2013-04-18,2012-06-30,USD,Q3,10-Q,0001193125-13-160748
FiniteLivedIntangibleAssetsGross,us-gaap,6107000000,2013-07-30,2012-06-30,USD,FY,10-K,0001193125-13-310206
FiniteLivedIntangibleAssetsGross,us-gaap,6107000000,2013-11-26,2012-06-30,USD,FY,8-K,0001193125-13-455144
FiniteLivedIntangibleAssetsGross,us-gaap,6536000000,2012-10-18,2012-09-30,USD,Q1,10-Q,0001193125-12-427209
FiniteLivedIntangibleAssetsGross,us-gaap,6653000000,2013-01-24,2012-12-31,USD,Q2,10-Q,0001193125-13-022207
FiniteLivedIntangibleAssetsGross,us-gaap,6735000000,2013-04-18,2013-03-31,USD,Q3,10-Q,0001193125-13-160748
FiniteLivedIntangibleAssetsGross,us-gaap,6311000000,2013-07-30,2013-06-30,USD,FY,10-K,0001193125-13-310206
FiniteLivedIntangibleAssetsGross,us-gaap,6311000000,2013-10-24,2013-06-30,USD,Q1,10-Q,0001193125-13-409855
FiniteLivedIntangibleAssetsGross,us-gaap,6311000000,2013-11-26,2013-06-30,USD,FY,8-K,0001193125-13-455144
FiniteLivedIntangibleAssetsGross,us-gaap,6311000000,2014-01-23,2013-06-30,USD,Q2,10-Q,0001193125-14-018634
FiniteLivedIntangibleAssetsGross,us-gaap,6311000000,2014-04-24,2013-06-30,USD,Q3,10-Q,0001193125-14-157088
FiniteLivedIntangibleAssetsGross,us-gaap,6311000000,2014-07-31,2013-06-30,USD,FY,10-K,0001193125-14-289961
FiniteLivedIntangibleAssetsGross,us-gaap,6281000000,2013-10-24,2013-09-30,USD,Q1,10-Q,0001193125-13-409855
FiniteLivedIntangibleAssetsGross,us-gaap,6399000000,2014-01-23,2013-12-31,USD,Q2,10-Q,0001193125-14-018634
FiniteLivedIntangibleAssetsGross,us-gaap,6528000000,2014-04-24,2014-03-31,USD,Q3,10-Q,0001193125-14-157088
FiniteLivedIntangibleAssetsGross,us-gaap,10956000000,2014-07-31,2014-06-30,USD,FY,10-K,0001193125-14-289961
FiniteLivedIntangibleAssetsGross,us-gaap,10956000000,2014-10-23,2014-06-30,USD,Q1,10-Q,0001193125-14-380252
FiniteLivedIntangibleAssetsGross,us-gaap,10956000000,2015-01-26,2014-06-30,USD,Q2,10-Q,0001193125-15-020351
FiniteLivedIntangibleAssetsGross,us-gaap,10956000000,2015-04-23,2014-06-30,USD,Q3,10-Q,0001193125-15-144151
FiniteLivedIntangibleAssetsGross,us-gaap,10956000000,2015-07-31,2014-06-30,USD,FY,10-K,0001193125-15-272806
FiniteLivedIntangibleAssetsGross,us-gaap,10956000000,2015-10-27,2014-06-30,USD,,8-K,0001193125-15-353706
FiniteLivedIntangibleAssetsGross,us-gaap,11037000000,2014-10-23,2014-09-30,USD,Q1,10-Q,0001193125-14-380252
FiniteLivedIntangibleAssetsGross,us-gaap,11979000000,2015-01-26,2014-12-31,USD,Q2,10-Q,0001193125-15-020351
FiniteLivedIntangibleAssetsGross,us-gaap,11994000000,2015-04-23,2015-03-31,USD,Q3,10-Q,0001193125-15-144151
FiniteLivedIntangibleAssetsGross,us-gaap,10137000000,2015-07-31,2015-06-30,USD,FY,10-K,0001193125-15-272806
FiniteLivedIntangibleAssetsGross,us-gaap,10137000000,2015-10-22,2015-06-30,USD,Q1,10-Q,0001193125-15-350718
FiniteLivedIntangibleAssetsGross,us-gaap,10137000000,2015-10-27,2015-06-30,USD,,8-K,0001193125-15-353706
FiniteLivedIntangibleAssetsGross,us-gaap,10137000000,2016-01-28,2015-06-30,USD,Q2,10-Q,0001193125-16-441821
FiniteLivedIntangibleAssetsGross,us-gaap,9552000000,2016-04-21,2015-06-30,USD,Q3,10-Q,0001193125-16-550254
FiniteLivedIntangibleAssetsGross,us-gaap,9552000000,2016-07-28,2015-06-30,USD,FY,10-K,0001193125-16-662209
FiniteLivedIntangibleAssetsGross,us-gaap,10155000000,2015-10-22,2015-09-30,USD,Q1,10-Q,0001193125-15-350718
FiniteLivedIntangibleAssetsGross,us-gaap,10240000000,2016-01-28,2015-12-31,USD,Q2,10-Q,0001193125-16-441821
FiniteLivedIntangibleAssetsGross,us-gaap,9751000000,2016-04-21,2016-03-31,USD,Q3,10-Q,0001193125-16-550254
FiniteLivedIntangibleAssetsGross,us-gaap,9100000000,2016-07-28,2016-06-30,USD,FY,10-K,0001193125-16-662209
FiniteLivedIntangibleAssetsGross,us-gaap,9100000000,2016-10-20,2016-06-30,USD,Q1,10-Q,0001193125-16-742796
FiniteLivedIntangibleAssetsGross,us-gaap,9100000000,2017-01-26,2016-06-30,USD,Q2,10-Q,0001564590-17-000654
FiniteLivedIntangibleAssetsGross,us-gaap,9100000000,2017-04-27,2016-06-30,USD,Q3,10-Q,0001564590-17-007547
FiniteLivedIntangibleAssetsGross,us-gaap,9100000000,2017-08-02,2016-06-30,USD,FY,10-K,0001564590-17-014900
FiniteLivedIntangibleAssetsGross,us-gaap,9148000000,2016-10-20,2016-09-30,USD,Q1,10-Q,0001193125-16-742796
FiniteLivedIntangibleAssetsGross,us-gaap,16426000000,2017-01-26,2016-12-31,USD,Q2,10-Q,0001564590-17-000654
FiniteLivedIntangibleAssetsGross,us-gaap,16530000000,2017-04-27,2017-03-31,USD,Q3,10-Q,0001564590-17-007547
FiniteLivedIntangibleAssetsGross,us-gaap,16667000000,2017-08-02,2017-06-30,USD,FY,10-K,0001564590-17-014900
FiniteLivedIntangibleAssetsGross,us-gaap,16667000000,2017-10-26,2017-06-30,USD,Q1,10-Q,0001564590-17-020171
FiniteLivedIntangibleAssetsGross,us-gaap,16667000000,2018-01-31,2017-06-30,USD,Q2,10-Q,0001564590-18-001129
FiniteLivedIntangibleAssetsGross,us-gaap,16667000000,2018-04-26,2017-06-30,USD,Q3,10-Q,0001564590-18-009307
FiniteLivedIntangibleAssetsGross,us-gaap,16667000000,2018-08-03,2017-06-30,USD,FY,10-K,0001564590-18-019062
FiniteLivedIntangibleAssetsGross,us-gaap,16741000000,2017-10-26,2017-09-30,USD,Q1,10-Q,0001564590-17-020171
FiniteLivedIntangibleAssetsGross,us-gaap,15841000000,2018-01-31,2017-12-31,USD,Q2,10-Q,0001564590-18-001129
FiniteLivedIntangibleAssetsGross,us-gaap,15916000000,2018-04-26,2018-03-31,USD,Q3,10-Q,0001564590-18-009307
FiniteLivedIntangibleAssetsGross,us-gaap,15936000000,2018-08-03,2018-06-30,USD,FY,10-K,0001564590-18-019062
FiniteLivedIntangibleAssetsGross,us-gaap,15936000000,2018-10-24,2018-06-30,USD,Q1,10-Q,0001564590-18-024893
FiniteLivedIntangibleAssetsGross,us-gaap,15936000000,2019-01-30,2018-06-30,USD,Q2,10-Q,0001564590-19-001392
FiniteLivedIntangibleAssetsGross,us-gaap,15936000000,2019-04-24,2018-06-30,USD,Q3,10-Q,0001564590-19-012709
FiniteLivedIntangibleAssetsGross,us-gaap,15936000000,2019-08-01,2018-06-30,USD,FY,10-K,0001564590-19-027952
FiniteLivedIntangibleAssetsGross,us-gaap,16026000000,2018-10-24,2018-09-30,USD,Q1,10-Q,0001564590-18-024893
FiniteLivedIntangibleAssetsGross,us-gaap,17040000000,2019-01-30,2018-12-31,USD,Q2,10-Q,0001564590-19-001392
FiniteLivedIntangibleAssetsGross,us-gaap,17077000000,2019-04-24,2019-03-31,USD,Q3,10-Q,0001564590-19-012709
FiniteLivedIntangibleAssetsGross,us-gaap,17139000000,2019-08-01,2019-06-30,USD,FY,10-K,0001564590-19-027952
FiniteLivedIntangibleAssetsGross,us-gaap,17139000000,2019-10-23,2019-06-30,USD,Q1,10-Q,0001564590-19-037549
FiniteLivedIntangibleAssetsGross,us-gaap,17139000000,2020-01-29,2019-06-30,USD,Q2,10-Q,0001564590-20-002450
FiniteLivedIntangibleAssetsGross,us-gaap,17139000000,2020-04-29,2019-06-30,USD,Q3,10-Q,0001564590-20-019706
FiniteLivedIntangibleAssetsGross,us-gaap,17139000000,2020-07-30,2019-06-30,USD,FY,10-K,0001564590-20-034944
FiniteLivedIntangibleAssetsGross,us-gaap,17328000000,2019-10-23,2019-09-30,USD,Q1,10-Q,0001564590-19-037549
FiniteLivedIntangibleAssetsGross,us-gaap,17126000000,2020-01-29,2019-12-31,USD,Q2,10-Q,0001564590-20-002450
FiniteLivedIntangibleAssetsGross,us-gaap,17205000000,2020-04-29,2020-03-31,USD,Q3,10-Q,0001564590-20-019706
FiniteLivedIntangibleAssetsGross,us-gaap,17759000000,2020-07-30,2020-06-30,USD,FY,10-K,0001564590-20-034944
FiniteLivedIntangibleAssetsGross,us-gaap,17759000000,2020-10-27,2020-06-30,USD,Q1,10-Q,0001564590-20-047996
FiniteLivedIntangibleAssetsGross,us-gaap,17759000000,2021-01-26,2020-06-30,USD,Q2,10-Q,0001564590-21-002316
FiniteLivedIntangibleAssetsGross,us-gaap,17759000000,2021-04-27,2020-06-30,USD,Q3,10-Q,0001564590-21-020891
FiniteLivedIntangibleAssetsGross,us-gaap,17759000000,2021-07-29,2020-06-30,USD,FY,10-K,0001564590-21-039151
FiniteLivedIntangibleAssetsGross,us-gaap,18027000000,2020-10-27,2020-09-30,USD,Q1,10-Q,0001564590-20-047996
FiniteLivedIntangibleAssetsGross,us-gaap,17907000000,2021-01-26,2020-12-31,USD,Q2,10-Q,0001564590-21-002316
FiniteLivedIntangibleAssetsGross,us-gaap,19875000000,2021-04-27,2021-03-31,USD,Q3,10-Q,0001564590-21-020891
FiniteLivedIntangibleAssetsGross,us-gaap,19975000000,2021-07-29,2021-06-30,USD,FY,10-K,0001564590-21-039151
FiniteLivedIntangibleAssetsGross,us-gaap,19975000000,2021-10-26,2021-06-30,USD,Q1,10-Q,0001564590-21-051992
FiniteLivedIntangibleAssetsGross,us-gaap,19975000000,2022-01-25,2021-06-30,USD,Q2,10-Q,0001564590-22-002324
FiniteLivedIntangibleAssetsGross,us-gaap,19975000000,2022-04-26,2021-06-30,USD,Q3,10-Q,0001564590-22-015675
FiniteLivedIntangibleAssetsGross,us-gaap,19975000000,2022-07-28,2021-06-30,USD,FY,10-K,0001564590-22-026876
FiniteLivedIntangibleAssetsGross,us-gaap,20407000000,2021-10-26,2021-09-30,USD,Q1,10-Q,0001564590-21-051992
FiniteLivedIntangibleAssetsGross,us-gaap,20138000000,2022-01-25,2021-12-31,USD,Q2,10-Q,0001564590-22-002324
FiniteLivedIntangibleAssetsGross,us-gaap,24524000000,2022-04-26,2022-03-31,USD,Q3,10-Q,0001564590-22-015675
FiniteLivedIntangibleAssetsGross,us-gaap,23577000000,2022-07-28,2022-06-30,USD,FY,10-K,0001564590-22-026876
FiniteLivedIntangibleAssetsGross,us-gaap,23577000000,2022-10-25,2022-06-30,USD,Q1,10-Q,0001564590-22-035087
FiniteLivedIntangibleAssetsGross,us-gaap,23577000000,2023-01-24,2022-06-30,USD,Q2,10-Q,0001564590-23-000733
FiniteLivedIntangibleAssetsGross,us-gaap,23577000000,2023-04-25,2022-06-30,USD,Q3,10-Q,0000950170-23-014423
FiniteLivedIntangibleAssetsGross,us-gaap,23577000000,2023-07-27,2022-06-30,USD,FY,10-K,0000950170-23-035122
FiniteLivedIntangibleAssetsGross,us-gaap,23714000000,2022-10-25,2022-09-30,USD,Q1,10-Q,0001564590-22-035087
FiniteLivedIntangibleAssetsGross,us-gaap,23408000000,2023-01-24,2022-12-31,USD,Q2,10-Q,0001564590-23-000733
FiniteLivedIntangibleAssetsGross,us-gaap,23488000000,2023-04-25,2023-03-31,USD,Q3,10-Q,0000950170-23-014423
FiniteLivedIntangibleAssetsGross,us-gaap,23490000000,2023-07-27,2023-06-30,USD,FY,10-K,0000950170-23-035122
FiniteLivedIntangibleAssetsGross,us-gaap,23490000000,2023-10-24,2023-06-30,USD,Q1,10-Q,0000950170-23-054855
FiniteLivedIntangibleAssetsGross,us-gaap,23490000000,2024-01-30,2023-06-30,USD,Q2,10-Q,0000950170-24-008814
FiniteLivedIntangibleAssetsGross,us-gaap,23490000000,2024-04-25,2023-06-30,USD,Q3,10-Q,0000950170-24-048288
FiniteLivedIntangibleAssetsGross,us-gaap,23490000000,2024-07-30,2023-06-30,USD,FY,10-K,0000950170-24-087843
FiniteLivedIntangibleAssetsGross,us-gaap,23490000000,2024-12-03,2023-06-30,USD,,8-K,0000950170-24-132722
FiniteLivedIntangibleAssetsGross,us-gaap,23655000000,2023-10-24,2023-09-30,USD,Q1,10-Q,0000950170-23-054855
FiniteLivedIntangibleAssetsGross,us-gaap,45951000000,2024-01-30,2023-12-31,USD,Q2,10-Q,0000950170-24-008814
FiniteLivedIntangibleAssetsGross,us-gaap,44369000000,2024-04-25,2024-03-31,USD,Q3,10-Q,0000950170-24-048288
FiniteLivedIntangibleAssetsGross,us-gaap,44509000000,2024-07-30,2024-06-30,USD,FY,10-K,0000950170-24-087843
FiniteLivedIntangibleAssetsGross,us-gaap,44509000000,2024-10-30,2024-06-30,USD,Q1,10-Q,0000950170-24-118967
FiniteLivedIntangibleAssetsGross,us-gaap,44509000000,2024-12-03,2024-06-30,USD,,8-K,0000950170-24-132722
FiniteLivedIntangibleAssetsGross,us-gaap,44509000000,2025-01-29,2024-06-30,USD,Q2,10-Q,0000950170-25-010491
FiniteLivedIntangibleAssetsGross,us-gaap,44509000000,2025-04-30,2024-06-30,USD,Q3,10-Q,0000950170-25-061046
FiniteLivedIntangibleAssetsGross,us-gaap,44509000000,2025-07-30,2024-06-30,USD,FY,10-K,0000950170-25-100235
FiniteLivedIntangibleAssetsGross,us-gaap,45036000000,2024-10-30,2024-09-30,USD,Q1,10-Q,0000950170-24-118967
FiniteLivedIntangibleAssetsGross,us-gaap,45135000000,2025-01-29,2024-12-31,USD,Q2,10-Q,0000950170-25-010491
FiniteLivedIntangibleAssetsGross,us-gaap,43515000000,2025-04-30,2025-03-31,USD,Q3,10-Q,0000950170-25-061046
FiniteLivedIntangibleAssetsGross,us-gaap,43557000000,2025-07-30,2025-06-30,USD,FY,10-K,0000950170-25-100235
FiniteLivedIntangibleAssetsNet,us-gaap,1759000000,2010-07-30,2009-06-30,USD,FY,10-K,0001193125-10-171791
FiniteLivedIntangibleAssetsNet,us-gaap,1158000000,2010-07-30,2010-06-30,USD,FY,10-K,0001193125-10-171791
FiniteLivedIntangibleAssetsNet,us-gaap,1158000000,2010-10-28,2010-06-30,USD,Q1,10-Q,0001193125-10-239825
FiniteLivedIntangibleAssetsNet,us-gaap,1158000000,2011-01-27,2010-06-30,USD,Q2,10-Q,0001193125-11-015947
FiniteLivedIntangibleAssetsNet,us-gaap,1158000000,2011-04-28,2010-06-30,USD,Q3,10-Q,0001193125-11-115186
FiniteLivedIntangibleAssetsNet,us-gaap,1158000000,2011-07-28,2010-06-30,USD,FY,10-K,0001193125-11-200680
FiniteLivedIntangibleAssetsNet,us-gaap,1077000000,2010-10-28,2010-09-30,USD,Q1,10-Q,0001193125-10-239825
FiniteLivedIntangibleAssetsNet,us-gaap,992000000,2011-01-27,2010-12-31,USD,Q2,10-Q,0001193125-11-015947
FiniteLivedIntangibleAssetsNet,us-gaap,840000000,2011-04-28,2011-03-31,USD,Q3,10-Q,0001193125-11-115186
FiniteLivedIntangibleAssetsNet,us-gaap,744000000,2011-07-28,2011-06-30,USD,FY,10-K,0001193125-11-200680
FiniteLivedIntangibleAssetsNet,us-gaap,744000000,2011-10-20,2011-06-30,USD,Q1,10-Q,0001193125-11-276022
FiniteLivedIntangibleAssetsNet,us-gaap,744000000,2012-01-27,2011-06-30,USD,Q2,10-Q/A,0001193125-12-026864
FiniteLivedIntangibleAssetsNet,us-gaap,744000000,2012-04-19,2011-06-30,USD,Q3,10-Q,0001193125-12-170665
FiniteLivedIntangibleAssetsNet,us-gaap,744000000,2012-07-26,2011-06-30,USD,FY,10-K,0001193125-12-316848
FiniteLivedIntangibleAssetsNet,us-gaap,1026000000,2011-10-20,2011-09-30,USD,Q1,10-Q,0001193125-11-276022
FiniteLivedIntangibleAssetsNet,us-gaap,2581000000,2012-01-27,2011-12-31,USD,Q2,10-Q/A,0001193125-12-026864
FiniteLivedIntangibleAssetsNet,us-gaap,2756000000,2012-04-19,2012-03-31,USD,Q3,10-Q,0001193125-12-170665
FiniteLivedIntangibleAssetsNet,us-gaap,3170000000,2012-07-26,2012-06-30,USD,FY,10-K,0001193125-12-316848
FiniteLivedIntangibleAssetsNet,us-gaap,3170000000,2012-10-18,2012-06-30,USD,Q1,10-Q,0001193125-12-427209
FiniteLivedIntangibleAssetsNet,us-gaap,3170000000,2013-01-24,2012-06-30,USD,Q2,10-Q,0001193125-13-022207
FiniteLivedIntangibleAssetsNet,us-gaap,3170000000,2013-04-18,2012-06-30,USD,Q3,10-Q,0001193125-13-160748
FiniteLivedIntangibleAssetsNet,us-gaap,3170000000,2013-07-30,2012-06-30,USD,FY,10-K,0001193125-13-310206
FiniteLivedIntangibleAssetsNet,us-gaap,3170000000,2013-11-26,2012-06-30,USD,FY,8-K,0001193125-13-455144
FiniteLivedIntangibleAssetsNet,us-gaap,3423000000,2012-10-18,2012-09-30,USD,Q1,10-Q,0001193125-12-427209
FiniteLivedIntangibleAssetsNet,us-gaap,3341000000,2013-01-24,2012-12-31,USD,Q2,10-Q,0001193125-13-022207
FiniteLivedIntangibleAssetsNet,us-gaap,3240000000,2013-04-18,2013-03-31,USD,Q3,10-Q,0001193125-13-160748
FiniteLivedIntangibleAssetsNet,us-gaap,3083000000,2013-07-30,2013-06-30,USD,FY,10-K,0001193125-13-310206
FiniteLivedIntangibleAssetsNet,us-gaap,3083000000,2013-10-24,2013-06-30,USD,Q1,10-Q,0001193125-13-409855
FiniteLivedIntangibleAssetsNet,us-gaap,3083000000,2013-11-26,2013-06-30,USD,FY,8-K,0001193125-13-455144
FiniteLivedIntangibleAssetsNet,us-gaap,3083000000,2014-01-23,2013-06-30,USD,Q2,10-Q,0001193125-14-018634
FiniteLivedIntangibleAssetsNet,us-gaap,3083000000,2014-04-24,2013-06-30,USD,Q3,10-Q,0001193125-14-157088
FiniteLivedIntangibleAssetsNet,us-gaap,3083000000,2014-07-31,2013-06-30,USD,FY,10-K,0001193125-14-289961
FiniteLivedIntangibleAssetsNet,us-gaap,2982000000,2013-10-24,2013-09-30,USD,Q1,10-Q,0001193125-13-409855
FiniteLivedIntangibleAssetsNet,us-gaap,2945000000,2014-01-23,2013-12-31,USD,Q2,10-Q,0001193125-14-018634
FiniteLivedIntangibleAssetsNet,us-gaap,2901000000,2014-04-24,2014-03-31,USD,Q3,10-Q,0001193125-14-157088
FiniteLivedIntangibleAssetsNet,us-gaap,6981000000,2014-07-31,2014-06-30,USD,FY,10-K,0001193125-14-289961
FiniteLivedIntangibleAssetsNet,us-gaap,6981000000,2014-10-23,2014-06-30,USD,Q1,10-Q,0001193125-14-380252
FiniteLivedIntangibleAssetsNet,us-gaap,6981000000,2015-01-26,2014-06-30,USD,Q2,10-Q,0001193125-15-020351
FiniteLivedIntangibleAssetsNet,us-gaap,6981000000,2015-04-23,2014-06-30,USD,Q3,10-Q,0001193125-15-144151
FiniteLivedIntangibleAssetsNet,us-gaap,6981000000,2015-07-31,2014-06-30,USD,FY,10-K,0001193125-15-272806
FiniteLivedIntangibleAssetsNet,us-gaap,6981000000,2015-10-27,2014-06-30,USD,,8-K,0001193125-15-353706
FiniteLivedIntangibleAssetsNet,us-gaap,6693000000,2014-10-23,2014-09-30,USD,Q1,10-Q,0001193125-14-380252
FiniteLivedIntangibleAssetsNet,us-gaap,7299000000,2015-01-26,2014-12-31,USD,Q2,10-Q,0001193125-15-020351
FiniteLivedIntangibleAssetsNet,us-gaap,6963000000,2015-04-23,2015-03-31,USD,Q3,10-Q,0001193125-15-144151
FiniteLivedIntangibleAssetsNet,us-gaap,4835000000,2015-07-31,2015-06-30,USD,FY,10-K,0001193125-15-272806
FiniteLivedIntangibleAssetsNet,us-gaap,4835000000,2015-10-22,2015-06-30,USD,Q1,10-Q,0001193125-15-350718
FiniteLivedIntangibleAssetsNet,us-gaap,4835000000,2015-10-27,2015-06-30,USD,,8-K,0001193125-15-353706
FiniteLivedIntangibleAssetsNet,us-gaap,4835000000,2016-01-28,2015-06-30,USD,Q2,10-Q,0001193125-16-441821
FiniteLivedIntangibleAssetsNet,us-gaap,4835000000,2016-04-21,2015-06-30,USD,Q3,10-Q,0001193125-16-550254
FiniteLivedIntangibleAssetsNet,us-gaap,4835000000,2016-07-28,2015-06-30,USD,FY,10-K,0001193125-16-662209
FiniteLivedIntangibleAssetsNet,us-gaap,4745000000,2015-10-22,2015-09-30,USD,Q1,10-Q,0001193125-15-350718
FiniteLivedIntangibleAssetsNet,us-gaap,4619000000,2016-01-28,2015-12-31,USD,Q2,10-Q,0001193125-16-441821
FiniteLivedIntangibleAssetsNet,us-gaap,4459000000,2016-04-21,2016-03-31,USD,Q3,10-Q,0001193125-16-550254
FiniteLivedIntangibleAssetsNet,us-gaap,3733000000,2016-07-28,2016-06-30,USD,FY,10-K,0001193125-16-662209
FiniteLivedIntangibleAssetsNet,us-gaap,3733000000,2016-10-20,2016-06-30,USD,Q1,10-Q,0001193125-16-742796
FiniteLivedIntangibleAssetsNet,us-gaap,3733000000,2017-01-26,2016-06-30,USD,Q2,10-Q,0001564590-17-000654
FiniteLivedIntangibleAssetsNet,us-gaap,3733000000,2017-04-27,2016-06-30,USD,Q3,10-Q,0001564590-17-007547
FiniteLivedIntangibleAssetsNet,us-gaap,3733000000,2017-08-02,2016-06-30,USD,FY,10-K,0001564590-17-014900
FiniteLivedIntangibleAssetsNet,us-gaap,3522000000,2016-10-20,2016-09-30,USD,Q1,10-Q,0001193125-16-742796
FiniteLivedIntangibleAssetsNet,us-gaap,11001000000,2017-01-26,2016-12-31,USD,Q2,10-Q,0001564590-17-000654
FiniteLivedIntangibleAssetsNet,us-gaap,10547000000,2017-04-27,2017-03-31,USD,Q3,10-Q,0001564590-17-007547
FiniteLivedIntangibleAssetsNet,us-gaap,10106000000,2017-08-02,2017-06-30,USD,FY,10-K,0001564590-17-014900
FiniteLivedIntangibleAssetsNet,us-gaap,10106000000,2017-10-26,2017-06-30,USD,Q1,10-Q,0001564590-17-020171
FiniteLivedIntangibleAssetsNet,us-gaap,10106000000,2018-01-31,2017-06-30,USD,Q2,10-Q,0001564590-18-001129
FiniteLivedIntangibleAssetsNet,us-gaap,10106000000,2018-04-26,2017-06-30,USD,Q3,10-Q,0001564590-18-009307
FiniteLivedIntangibleAssetsNet,us-gaap,10106000000,2018-08-03,2017-06-30,USD,FY,10-K,0001564590-18-019062
FiniteLivedIntangibleAssetsNet,us-gaap,9598000000,2017-10-26,2017-09-30,USD,Q1,10-Q,0001564590-17-020171
FiniteLivedIntangibleAssetsNet,us-gaap,9034000000,2018-01-31,2017-12-31,USD,Q2,10-Q,0001564590-18-001129
FiniteLivedIntangibleAssetsNet,us-gaap,8544000000,2018-04-26,2018-03-31,USD,Q3,10-Q,0001564590-18-009307
FiniteLivedIntangibleAssetsNet,us-gaap,8053000000,2018-08-03,2018-06-30,USD,FY,10-K,0001564590-18-019062
FiniteLivedIntangibleAssetsNet,us-gaap,8053000000,2018-10-24,2018-06-30,USD,Q1,10-Q,0001564590-18-024893
FiniteLivedIntangibleAssetsNet,us-gaap,8053000000,2019-01-30,2018-06-30,USD,Q2,10-Q,0001564590-19-001392
FiniteLivedIntangibleAssetsNet,us-gaap,8053000000,2019-04-24,2018-06-30,USD,Q3,10-Q,0001564590-19-012709
FiniteLivedIntangibleAssetsNet,us-gaap,8053000000,2019-08-01,2018-06-30,USD,FY,10-K,0001564590-19-027952
FiniteLivedIntangibleAssetsNet,us-gaap,7579000000,2018-10-24,2018-09-30,USD,Q1,10-Q,0001564590-18-024893
